ID,String
40472,"Incorporating a layer of non-newtonian fluid, Dilatant armor has a “bend or break” counteractive effect on incoming projectiles. This system is very light compared to the ablative plating of most armors."
40473,"Aramid fiber has revolutionized armor to become durable versus high speed projectiles and heated beams. Utilizing a layer of high strength polymer blends, this armor is able to absorb the lion’s share of most impacts against it."
40474,"Incorporating a layer of non-newtonian fluid, Dilatant armor has a “bend or break” counteractive effect on incoming projectiles. This system is very light compared to the ablative plating of most armors."
40475,"Aramid fiber has revolutionized armor to become durable versus high speed projectiles and heated beams. Utilizing a layer of high strength polymer blends, this armor is able to absorb the lion’s share of most impacts against it."
40476,Infensus Minimalist Armor was released after many complained that the Essentials line was still impractically heavy for cramped or arduous conditions. Minimalist Armor retains only the reflective shell of its heavier cousins.
40477,"It’s no surprise that Infensus Battle Armor is so burdensome, given its origin design, the space suit. Sharing a need to regulate, reduce and shed heat rapidly, IBA has since undergone dozens of redesigns for use in combat against new-age energy weapons."
40478,"Modern threats require modern solutions, and this cutting-edge energy dispersal armor is that solution. Marketed to corporate commandos going up against their technophilic competitors, it has a glossy, futuristic aesthetic."
40479,"It’s no surprise that Infensus Battle Armor is so burdensome, given its origin design, the space suit. Sharing a need to regulate, reduce and shed heat rapidly, IBA has since undergone dozens of redesigns for use in combat against new-age energy weapons."
40480,"The gloves made popular by the agents of the Galactic Intelligence Service. Despite being purpose-made for the GIS, it has been released for purchase by the average citizen in limited supply in order due to popular demand."
40481,"Upon the discovery of the xenomorph colony on Necars Field, and the subsequent discovery of the incredible resilience of the alien carapace, research began immediately to study potential military applications of the procured xenomorph components. The result is this unique set of armor, whose organic appearance reflects the origin of its component parts."
40482,"The gloves made popular by the agents of the Galactic Intelligence Service. Despite being purpose-made for the GIS, it has been released for purchase by the average citizen in limited supply in order due to popular demand."
40483,"Created from a variation of the Exile armor, this resilient skeleton armor reminds one of the Halloween season, hence it's name"
40484,"Created from a variation of the Exile armor, this resilient skeleton armor reminds one of the Halloween season, hence it's name"
40485,"Created from a variation of the Exile armor, this resilient orange armor reminds one of the Halloween season, hence it's name"
40486,"Created from a variation of the Exile armor, this resilient orange armor reminds one of the Halloween season, hence it's name"
40487,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Stabilized armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40488,"After Locans Systems was edged out of the armor market, larger corporations took over their designs. The remade Locans Stabilized armors retain their resistance against higher mass ballistics, while using materials that allow them to be viable in regular combat."
40489,"The Pythica Durable Battle series of armor is the revolutionized self of its earlier Ceremonial versions. It provides unrivalled protection, with even higher density made possible by further research into crystal lattice technology."
40490,"The Pythica Durable Battle series of armor is the revolutionized self of its earlier Ceremonial versions. It provides unrivalled protection, with even higher density made possible by further research into crystal lattice technology."
40491,"A blend of CryoTech Industries’ four main lines of combat armor, this armor employs miniature nano-injectors of all varieties to treat physical fatigue in each of its forms."
40492,"A blend of CryoTech Industries’ four main lines of combat armor, this armor employs miniature nano-injectors of all varieties to treat physical fatigue in each of its forms."
40493,"Because bears are too hard to train, this extra-heavy armor requires powered servos as well as the strength of its user to function. Locking, white-hot machinery and anabolic injections make Leech Armor usable, as long as bodily harm is no object."
40494,"Because bears are too hard to train, this extra-heavy armor requires powered servos as well as the strength of its user to function. Locking, white-hot machinery and anabolic injections make Leech Armor usable, as long as bodily harm is no object."
40495,"Devised using the same technology that powers augmentations, practical powered armor harmlessly extracts human bio-energy to power systems that enhance combat capability, without the need for a heavy battery."
40496,"Devised using the same technology that powers augmentations, practical powered armor harmlessly extracts human bio-energy to power systems that enhance combat capability, without the need for a heavy battery."
40497,The need to stay in a healthy mental state during combat has caused PreMet Tremor armor to become a popular choice against the striking blows caused by rubber bullet and high pain weaponry. The user will find themselves much tougher to break in terms of mental stability.
40498,The need to stay in a healthy mental state during combat has caused PreMet Tremor armor to become a popular choice against the striking blows caused by rubber bullet and high pain weaponry. The user will find themselves much tougher to break in terms of mental stability.
40499,"Aramid fiber has revolutionized armor to become durable versus high speed projectiles and heated beams. Utilizing a layer of high strength polymer blends, this armor is able to absorb the lion’s share of most impacts against it."
