ID,String
40018,"Part of Chrono Incorporated's latest series of Enervon weapons intended for tactical use. This line of weapons is unique in being able to drain a target's stamina and bioenergy through the use of superheated electrons. This phenomenon was an unexpected discovery made by Chrono Incorporated's medical wing's experiments in the use of such superheated electrons for oncological purposes. The EP24 is designed with close quarters combat in mind, being one of the more portable and compact weapons of the Enervon line of weapons."
40019,"A new entrant into the arms business, Aurelian Technologies released their new developmental rifle that is designed to destabilise the biocell energy stored by a persons body and prevent them from using augmentations, as well as disrupting their thought process and brain impulses, allowing easier control of the subject. Includes a 4x scope."
40020,One of Enfield Corporation's latest law enforcement weapons in the Incapacitator series designed and produced according to custom specifications provided by the Law Enforcement Department and Freedom Defense Corps. Produced specially to meet the growing demands by Global Dominion forces for a non-lethal weapon that is able to minimise risk of injury to law enforcers by having a greatly increased effective range over existing weapons. Includes a 2x scope.
40021,The medigun fires a stream of nano particles at the target which heals damaged tissue and ligaments. This device by CryoTech Industries is revolutionary in being lightweight and compact enough to be deployed for tactical usage on the battlefield. It is not intended to heal serious wounds and you should seek further medical help from a registered medic terminal.
40022,"Utilizing advanced energy weaponry, this deployable object allows you to build stationary defense positions, attacking targets based on circumstances that you define in the confugration."
40023,"After extensive research by archaeologists on Necars Field, ancient alien technology unrelated to the current xenomorphs was discovered. Defense scientists subsequently learned how to replicate the weapon and found it to be light, yet durable and bearing a considerable ability to penetrate xenomorph carapace with relative ease using a ballistic projectile encapsulated by a shroud of special energy particles."
40024,"The most basic mining tool available; this firearm is capable of mining various resources from rock surfaces, depending on what is available where it is fired."
40025,A mining tool manufactured for the sole purpose of mining higher class minerals to create more advanced objects.
40026,"In an attempt to raise brand awareness, Salvotec Industries releases this specialty weapon. Not only does this grenade deal quite a blow, it also serves as an over the top warning to those around that you mean business."
40027,"Created to celebrate the Halloween season, Salvotec Industries releases this fantastically painted modification of their flagship grenade."
40028,"Created using Hallem's experimental compression technology, this limited production rifle compresses a beam of energy into a single particle and accelerates it. The heat generated by the weapon is quickly absorbed by the carbon nanotube casing, preventing most cases of overheating and allowing for faster shots than its ballistic counterpart."
40029,The medigun fires a stream of nano particles at the target which heals damaged tissue and ligaments. This device by CryoTech Industries is revolutionary in being lightweight and compact enough to be fit in your pocket. It is not intended to heal serious wounds and you should seek further medical help from a registered medic terminal.
40030,"Created using a reverse temperature polarization technique, this energy rifle fires at a faster rate and deals stamina damage."
40031,"Capable of mining the highest class rocks available, this precision instrument mines the resources necessary for the most advanced production techniques."
40032,"Designed by Dominion engineers, this weapon was intended for the population control of the rapidly reproducing xenomorph species."
40033,"Created by American Enterprises, this amazing piece of technology is capable of killing Xenomorphs and humans alike, without requiring the same effort and ability as other weapons."
40034,"Utilizing a special type of 9mm round, this illegal modification of the Zanathid 5 Inflex is capable of piercing any time of armor on the market. Meant as a weapon able to be used against those with significant armor, it certainly packs a punch."
40035,"A reward for backing our Kickstarter campaign, this rifle will make your dedication to the game clear."
40036,"Utilizing advanced energy weaponry, this deployable object allows you to build stationary defense positions, attacking targets based on circumstances that you define in the confugration."
40037,"As standard a handgun as will be found in The Dominion, the Inflex can take standard 9mm ammo. Originally produced by Isotech, it is now widely constructed (often illegally) due to its wide design."
